,M76STMFLOW,M76CHWTONS,M76TFRARealPower,M76TFRBRealPower,M76TFRCRealPower,M76TFRDRealPower,TMP F,TMP C
1/11/2019 12:00,9052.216797,149.8264618,200.7138519,556.0096436,256.0654602,322.1316223,-3.9,24.98
1/11/2019 13:00,7758.630371,139.2101898,200.901825,561.6078491,261.7054443,276.1390381,-3.9,24.98
1/11/2019 14:00,8644.799805,194.6159058,211.3160095,545.9230957,225.2241669,286.1837463,-3.9,24.98
1/11/2019 15:00,9153.072266,138.1146851,207.8775482,557.3768921,202.5835266,277.9259033,-2.8,26.96
1/11/2019 16:00,8755.087891,165.2912903,200.5724945,555.3594971,199.8523865,270.5188293,-2.2,28.04
1/11/2019 17:00,8726.900391,137.6249695,191.4741058,549.793335,191.6511383,278.2016296,-2.2,28.04
1/11/2019 18:00,8861.112305,150.8722534,182.6060181,547.1991577,196.0596161,267.3059998,-1.7,28.94
1/11/2019 19:00,9350.581055,140.7826538,164.9946899,509.4284973,196.0232697,263.8761902,-2.2,28.04
1/11/2019 20:00,9754.495117,132.2646637,151.8332825,490.1697998,197.7385559,262.039978,-2.8,26.96
1/11/2019 21:00,10313.09668,140.6599426,147.1233978,478.9425049,191.4888611,257.5531311,-2.8,26.96
1/11/2019 22:00,10129.09766,141.9751282,147.6858368,465.833313,187.7079926,254.451416,-3.9,24.98
1/11/2019 23:00,10645.00879,150.4909821,137.5249939,446.6268616,185.2540894,257.1493835,-5,23
1/12/2019 0:00,10647.3291,133.1107483,131.1481781,420.4991455,184.0305939,262.7276611,-5.6,21.92
1/12/2019 1:00,9945.989258,144.475235,121.9104996,430.4444275,177.3534698,248.4838257,-6.1,21.02
1/12/2019 2:00,10395.23926,148.1992798,121.0538101,430.1462708,182.430954,253.9930878,-7.2,19.04
1/12/2019 3:00,10526.57324,145.9497833,115.1519241,418.199707,181.4848938,252.6387634,-7.8,17.96
1/12/2019 4:00,10121.60547,137.0288391,113.9499207,435.9689331,179.4941406,259.0462646,-8.3,17.06
1/12/2019 5:00,10824.10547,137.0858765,113.9749146,417.0625305,180.3115845,245.0769806,-8.3,17.06
1/12/2019 6:00,10767.34473,149.3512573,117.907196,432.6246948,180.7705078,257.6776428,-8.9,15.98
1/12/2019 7:00,10881.19434,144.3037109,124.2327881,431.7333984,181.8041382,247.874176,-8.9,15.98
1/12/2019 8:00,9976.958008,139.7658844,130.9384766,405.0550232,184.0101471,249.0997467,-8.9,15.98
1/12/2019 9:00,10117.49707,143.7118988,125.0106583,438.3388062,180.2688141,256.5486755,-9.4,15.08
1/12/2019 10:00,9725.016602,140.164444,134.0775299,458.3526611,185.4102325,257.8740845,-9.4,15.08
1/12/2019 11:00,8840.856445,138.1763916,143.0024261,453.3060913,181.5252533,261.239624,-9.4,15.08
1/12/2019 12:00,8486.02832,143.4731445,140.8551788,468.2136841,190.749649,254.4627838,-9.4,15.08
1/12/2019 13:00,8446.324219,144.1421661,152.1690216,472.4110413,192.7093811,262.9704285,-8.9,15.98
1/12/2019 14:00,7241.172363,137.7264862,157.6351929,483.7475586,192.0170746,264.2072449,-7.8,17.96
1/12/2019 15:00,7838.12207,147.5442047,148.810257,477.1304016,194.175827,267.6215515,-6.7,19.94
1/12/2019 16:00,9042.599609,142.22435,160.3283691,476.5657349,191.6593628,263.7569885,-5,23
1/12/2019 17:00,8609.713867,152.0874481,160.5350189,488.7218628,193.3702087,261.7928467,-3.9,24.98
1/12/2019 18:00,8885.522461,144.4069519,152.8199005,483.1359558,195.7389221,261.0675659,-2.2,28.04
1/12/2019 19:00,9478.708984,150.0586853,146.4570618,492.9318848,191.9384155,258.0168457,-2.2,28.04
1/12/2019 20:00,9176.545898,139.3236847,141.2254333,454.6040955,187.1568604,251.7578888,-2.2,28.04
1/12/2019 21:00,9394.179688,143.2444458,129.5131378,454.5483398,188.022995,256.2650452,-2.2,28.04
1/12/2019 22:00,9252.955078,145.2838135,128.2235718,448.8248901,183.3502655,255.1085663,-2.8,26.96
1/12/2019 23:00,8873.785156,139.246521,122.5923004,436.4725952,186.2436829,252.5501251,-3.3,26.06
1/13/2019 0:00,9422.139648,143.2577209,121.5656662,436.0774841,179.6116028,247.6542664,-3.9,24.98
1/13/2019 1:00,10138.05664,148.6748352,120.5369339,420.5032654,179.0929413,252.8222961,-4.4,24.08
1/13/2019 2:00,9353.102539,154.8192596,124.1416321,407.5203857,179.7899323,247.041153,-5,23
1/13/2019 3:00,10268.04395,141.4567566,115.5806656,421.3638916,180.5606995,246.6107483,-5.6,21.92
1/13/2019 4:00,10068.94922,144.7117462,116.5846252,417.8895264,180.3798981,247.9033966,-6.1,21.02
1/13/2019 5:00,9842.641602,143.5300903,115.3909149,396.9291687,178.5218506,243.500412,-6.7,19.94
1/13/2019 6:00,10164.4082,144.9539948,116.2868729,415.528595,182.2705688,249.1535034,-7.2,19.04
1/13/2019 7:00,10118.45898,143.7995605,124.6146545,424.0240479,179.8974915,244.5394287,-7.2,19.04
1/13/2019 8:00,10101.06543,149.2948456,124.4070663,417.9844666,181.3209381,253.3672028,-7.8,17.96
1/13/2019 9:00,10255.12695,141.1618958,127.0805511,430.2346191,178.8607788,249.7289734,-8.3,17.06
1/13/2019 10:00,9694.700195,161.5303802,140.6983948,431.8775635,178.480545,253.8427887,-8.3,17.06
1/13/2019 11:00,8326.233398,138.4007111,145.2271729,457.8192139,187.6115265,258.5107117,-8.3,17.06
1/13/2019 12:00,8488.52832,156.5452423,150.3641815,448.1269836,191.8523254,262.9322815,-8.9,15.98
1/13/2019 13:00,7332.506836,129.9916992,144.6766052,456.6178894,193.143158,258.6818848,-8.9,15.98
1/13/2019 14:00,7324.227539,138.7346344,148.1769104,491.0561523,187.7210236,259.4696045,-7.8,17.96
1/13/2019 15:00,6654.796387,133.3662262,151.2298584,464.8024292,191.0591583,262.4657898,-6.7,19.94
1/13/2019 16:00,7992.052734,140.066925,156.4888611,486.5434265,195.0679169,259.4714661,-5,23
1/13/2019 17:00,8907.592773,143.2225952,154.0021057,477.0423279,191.9489441,268.3872375,-3.3,26.06
1/13/2019 18:00,8574.614258,134.8203583,154.3028107,490.0719299,192.2882385,271.0222473,-1.7,28.94
1/13/2019 19:00,8110.079102,157.9897461,142.4893799,492.1368713,193.7587585,264.8410339,-2.2,28.04
1/13/2019 20:00,8356.762695,143.2589722,143.737442,464.3885193,198.2721863,258.6498108,-2.2,28.04
1/13/2019 21:00,8404.828125,155.2919922,136.2284393,439.7981262,191.7041168,254.467865,-2.8,26.96
1/13/2019 22:00,8336.00293,144.1170349,130.1169281,455.7877502,192.7633972,262.5358582,-3.3,26.06
1/13/2019 23:00,8414.458008,141.1369476,127.1407166,435.8135986,186.3161163,253.8102417,-3.9,24.98
1/14/2019 0:00,8021.37793,139.5425415,127.0825958,437.6409912,186.2965698,249.2421722,-4.4,24.08
1/14/2019 1:00,8429.294922,149.4274139,127.2517166,430.2624817,184.7320557,253.0850525,-3.9,24.98
1/14/2019 2:00,8669.050781,149.5388794,120.0832825,415.5284424,188.365097,251.3666077,-3.9,24.98
1/14/2019 3:00,8950.775391,140.5980072,122.906929,428.8578491,180.6051025,245.4972534,-2.8,26.96
1/14/2019 4:00,8426.519531,161.061142,121.3779449,432.9030151,185.5381927,249.6816101,-2.8,26.96
1/14/2019 5:00,8619.155273,139.7858429,119.2730637,408.6216431,181.808548,249.4952545,-3.3,26.06
1/14/2019 6:00,8424.085938,160.6624603,119.1479721,416.2649841,183.061203,250.3400421,-3.3,26.06
1/14/2019 7:00,12301.49316,137.2639313,135.3202515,489.8652039,184.3354797,346.9078674,-3.9,24.98
1/14/2019 8:00,10629.16504,146.2605591,163.9712524,525.0643921,186.9412842,342.8922424,-3.9,24.98
1/14/2019 9:00,11200.03809,153.4262085,194.322403,535.3374634,200.6588898,349.789856,-3.9,24.98
1/14/2019 10:00,10331.95996,145.9836273,203.8457336,566.8433838,200.878952,345.6946716,-3.9,24.98
1/14/2019 11:00,9713.270508,152.0034943,203.8049316,575.6483154,202.8225403,355.3340454,-4.4,24.08
1/14/2019 12:00,9156.234375,154.3730469,210.1795959,564.0800781,211.0933075,350.7557373,-4.4,24.08
1/14/2019 13:00,7563.76123,153.5642853,204.9839478,570.7883911,195.40065,292.4311829,-4.4,24.08
1/14/2019 14:00,8414.091797,346.0551758,206.6670532,543.3687744,196.0050659,345.6543579,-3.9,24.98
1/14/2019 15:00,6765.38916,150.467926,211.9770508,558.2419434,200.1991882,326.7697449,-3.3,26.06
1/14/2019 16:00,7285.535645,137.5738525,201.5862122,533.4865723,183.3478546,319.0771179,-2.2,28.04
1/14/2019 17:00,6958.493652,136.8058319,195.4820862,531.3075562,195.2060699,312.8090515,-1.7,28.94
1/14/2019 18:00,7306.546875,153.6870728,180.4068146,517.604187,200.2838593,323.6372986,-1.1,30.02
1/14/2019 19:00,7096.520508,137.5289154,169.495285,520.1102295,191.8290253,316.2973328,-1.1,30.02
1/14/2019 20:00,7345.537598,159.7687378,160.2197418,491.6772461,188.2488861,317.9589844,-1.1,30.02
1/14/2019 21:00,7399.068848,128.3917694,146.0023041,482.2743835,192.0568695,313.963623,-1.7,28.94
1/14/2019 22:00,7667.268066,139.2107086,144.4722748,458.7935486,185.6766815,302.0992737,-2.2,28.04
1/14/2019 23:00,7998.490234,135.3100739,132.8534393,461.4452515,186.8764801,309.3066406,-2.2,28.04
1/15/2019 0:00,8178.852051,139.2635345,134.979248,433.7630615,186.6080933,304.78479,-1.1,30.02
1/15/2019 1:00,8143.676758,149.5366058,137.2196655,432.6694031,190.054657,306.6923523,-1.7,28.94
1/15/2019 2:00,8019.5625,134.2509003,119.0725937,419.1323853,185.3270264,302.1134644,-1.7,28.94
1/15/2019 3:00,8467.05957,160.4239502,121.9068832,414.3940735,183.2546692,301.9364624,-2.2,28.04
1/15/2019 4:00,8492.696289,130.797821,123.0999832,403.7583923,185.5377808,244.8770752,-2.8,26.96
1/15/2019 5:00,8600.0625,159.6652374,113.8781967,413.6545715,184.2295227,248.8425446,-2.8,26.96
1/15/2019 6:00,8085.686035,133.9421387,122.9315872,412.2343445,184.5445557,251.8043213,-3.3,26.06
1/15/2019 7:00,12112.71191,143.6466827,139.7938385,503.6708069,186.4745483,322.4356384,-3.3,26.06
1/15/2019 8:00,10445.42969,136.5215912,164.9726105,508.3877869,189.5070648,325.3305359,-3.9,24.98
1/15/2019 9:00,9111.125977,150.7341919,181.474884,525.9295044,197.528244,349.4085083,-3.9,24.98
1/15/2019 10:00,8564.017578,151.9326172,203.4969482,576.4860229,193.8726654,349.7043457,-3.9,24.98
1/15/2019 11:00,7970.114258,145.6235504,204.9872894,561.6153564,219.3599701,343.4450684,-3.3,26.06
1/15/2019 12:00,7099.317871,158.0189209,201.0958557,559.0139771,197.8630829,327.9145203,-3.9,24.98
1/15/2019 13:00,7100.611328,138.1379089,204.0856018,562.4742432,198.1937561,288.6896667,-3.3,26.06
1/15/2019 14:00,6788.90332,146.6116791,205.7355347,584.4155884,191.3080139,269.6306458,-2.8,26.96
1/15/2019 15:00,6951.036133,139.0714874,206.7713928,549.585144,202.3794403,322.5935669,-1.1,30.02
1/15/2019 16:00,6287.711914,136.041748,200.0657043,545.7925415,192.1538544,316.1637268,0,32
1/15/2019 17:00,6929.540527,162.0627747,194.6412811,546.592041,198.9526978,320.1316528,1.1,33.98
1/15/2019 18:00,6334.335449,134.4826202,188.3717804,521.8950195,201.276413,310.6935425,2.2,35.96
1/15/2019 19:00,6836.155762,161.2290039,176.5406494,510.9804688,194.5574799,311.4809265,3.3,37.94
1/15/2019 20:00,8163.597656,145.5699005,157.8329468,501.0793457,180.4969635,310.4440308,2.8,37.04
1/15/2019 21:00,7252.309082,146.8994904,154.8027802,494.3375854,193.832901,303.1397705,2.8,37.04
1/15/2019 22:00,7155.687988,157.4318237,149.3314819,463.2796936,194.939209,305.8929138,2.2,35.96
1/15/2019 23:00,7128.735352,138.2857513,144.8979187,464.5209351,190.1895752,306.5218506,1.1,33.98
1/16/2019 0:00,7952.359375,151.4350586,139.3124847,444.0517883,189.2647095,304.2349243,0,32
1/16/2019 1:00,7805.721191,141.9780731,135.7975311,444.9790649,188.8972473,300.7405396,0,32
1/16/2019 2:00,7347.643066,157.2398376,132.0099335,451.4614563,189.4142456,307.3591003,-1.1,30.02
1/16/2019 3:00,7621.716309,148.8900452,126.0881729,432.8298035,188.4070435,304.8561707,-0.6,30.92
1/16/2019 4:00,7832.239746,140.5922546,127.2654419,412.3391113,186.8724365,254.7037354,-1.1,30.02
1/16/2019 5:00,8042.921875,151.5129089,124.7793427,435.8222351,190.1168976,247.5247345,-2.2,28.04
1/16/2019 6:00,8074.365234,136.1025696,125.2299652,420.5157471,184.0923615,250.4910278,-2.2,28.04
1/16/2019 7:00,9721.602539,161.2256775,156.0967407,483.2256775,185.7466278,315.9772949,-3.3,26.06
1/16/2019 8:00,9507.070313,152.9219208,166.499649,501.826416,194.4440002,349.7145081,-3.3,26.06
1/16/2019 9:00,9687.734375,151.586731,189.3164978,544.9120483,203.8626404,360.0106506,-3.3,26.06
1/16/2019 10:00,6888.315918,146.9612732,200.5494537,573.6137695,205.0216522,351.0602112,-3.3,26.06
1/16/2019 11:00,7610.074707,151.6159668,208.9091339,571.130127,206.5172729,353.4170837,-3.3,26.06
1/16/2019 12:00,5502.124023,162.6261597,218.8177185,554.5892944,202.2399902,341.4073792,-2.8,26.96
1/16/2019 13:00,6444.997559,141.0628815,209.6177063,549.5061035,196.4271545,291.309967,-2.2,28.04
1/16/2019 14:00,7685.547363,164.1207428,206.2966003,557.7671509,201.0116119,344.8727417,0.6,33.08
1/16/2019 15:00,6197.977539,132.8323975,211.9259644,548.7800293,193.8297577,319.2247009,1.7,35.06
1/16/2019 16:00,6200.948242,161.3849945,205.8898163,548.7230835,199.039856,312.2824707,2.2,35.96
1/16/2019 17:00,6552.041504,135.7731628,207.8719788,549.4699707,195.8151245,318.2363892,2.2,35.96
1/16/2019 18:00,6268.04834,159.3877869,189.1072998,543.6013184,209.1326294,312.0682983,3.9,39.02
1/16/2019 19:00,6810.138672,141.0776978,180.6855469,531.2186279,194.5989075,303.3321838,3.3,37.94
1/16/2019 20:00,6625.395508,141.2497559,172.2982025,526.6851196,208.5831909,309.9703369,3.3,37.94
1/16/2019 21:00,6802.956543,141.7691345,153.4664001,499.2827759,197.266983,303.651825,3.3,37.94
1/16/2019 22:00,7403.59082,141.4706421,156.8592682,477.7295837,189.4172058,299.9990845,3.3,37.94
1/16/2019 23:00,7261.941895,132.6839752,144.6490479,459.3020325,184.4072418,310.1568298,3.9,39.02
1/17/2019 0:00,7495.995605,153.8204651,143.046463,440.262085,188.3108368,297.5092468,2.8,37.04
1/17/2019 1:00,7717.794434,126.5712128,136.6772461,443.7833252,194.8180695,302.0388184,2.8,37.04
1/17/2019 2:00,7748.853027,121.1889038,135.6230927,411.1044617,182.3281097,296.9256287,3.3,37.94
1/17/2019 3:00,8210.161133,137.9314728,126.4211884,421.2215271,169.9836731,292.2291565,2.2,35.96
1/17/2019 4:00,9016.257813,143.9105682,126.2256241,414.1152649,184.6322937,245.1837921,1.7,35.06
1/17/2019 5:00,9513.195313,132.7050018,125.6707611,416.5843811,182.4059601,246.3555908,0.6,33.08
1/17/2019 6:00,10024.41309,137.2399597,125.5179138,430.9992676,181.5307312,247.4134674,-0.6,30.92
1/17/2019 7:00,11080.22949,136.4893799,140.9578094,498.9346924,183.1090851,286.9797058,-1.7,28.94
1/17/2019 8:00,12714.49414,145.5659943,161.6972351,496.9680176,185.1426697,328.6757507,-3.9,24.98
1/17/2019 9:00,11840.58203,130.7903137,182.9286957,533.9441528,207.038147,293.3562317,-5,23
1/17/2019 10:00,9925.264648,149.4946747,208.8062592,564.0179443,189.345993,347.2503967,-6.1,21.02
1/17/2019 11:00,9583.510742,154.2913513,217.1965179,541.9476318,202.4863434,343.4985352,-6.7,19.94
1/17/2019 12:00,9447.893555,140.8780365,215.6770935,563.9694824,206.7264252,359.1048279,-7.8,17.96
1/17/2019 13:00,8105.65625,167.061554,213.0944214,566.7702637,217.7341156,297.023468,-7.8,17.96
1/17/2019 14:00,8233.055664,144.648468,218.0620575,557.5889282,217.3382568,348.5809631,-7.2,19.04
1/17/2019 15:00,8055.599121,111.1491699,209.681015,548.8074341,210.4533539,330.3908691,-6.1,21.02
1/17/2019 16:00,8434.063477,158.0291138,218.6446381,558.5143433,201.9723816,328.1035767,-4.4,24.08
1/17/2019 17:00,8106.040527,155.3055573,203.2231293,575.2677002,200.6207886,326.1898499,-3.3,26.06
1/17/2019 18:00,7667.751953,150.4253082,189.7627563,535.7667847,198.2039337,318.2163391,-2.8,26.96
1/17/2019 19:00,8243.394531,147.977951,177.598465,532.2341309,195.1481323,325.7101746,-1.7,28.94
1/17/2019 20:00,8489.938477,139.145462,161.3752747,520.8219604,193.5311584,317.7549438,-2.8,26.96
1/17/2019 21:00,8064.090332,156.4759674,150.9774323,513.8773804,196.46315,311.3651733,-2.8,26.96
1/17/2019 22:00,8163.756348,145.3382721,152.8696289,479.2369385,192.3016205,309.1184998,-3.9,24.98
1/17/2019 23:00,8013.337891,165.742218,147.7791443,449.0994263,189.8744965,307.4291382,-3.3,26.06
1/18/2019 0:00,8184.934082,147.1494904,142.4521179,458.8825378,189.4567108,307.8221436,-2.8,26.96
1/18/2019 1:00,8111.773438,159.2757874,138.1942444,433.9562683,191.4893341,303.3680115,-2.8,26.96
1/18/2019 2:00,8061.063477,140.0319061,127.9772949,417.9995117,184.6059418,307.5672302,-2.8,26.96
1/18/2019 3:00,7814.119629,144.0851593,120.4759979,406.8468933,182.3015442,304.3255005,-2.8,26.96
1/18/2019 4:00,7409.1875,143.6719055,120.579689,426.4898071,190.3257904,251.4329224,-2.8,26.96
1/18/2019 5:00,7730.704102,142.945343,122.0176773,423.0895691,186.2831116,247.5106354,-2.8,26.96
1/18/2019 6:00,7423.482422,154.5507355,122.118721,425.8604736,196.1179199,253.0773468,-2.8,26.96
1/18/2019 7:00,8284.385742,136.9829102,142.5434113,493.5725708,185.1060181,340.6625061,-1.7,28.94
1/18/2019 8:00,8548.879883,154.7167511,169.6091766,496.401123,192.9553528,335.9407043,-2.2,28.04
1/18/2019 9:00,9082.856445,141.3130646,186.8155823,526.519165,198.6231232,329.5651245,-1.7,28.94
1/18/2019 10:00,6267.202148,157.3516388,219.3732605,552.190918,221.5628662,307.9094238,-2.2,28.04
1/18/2019 11:00,5219.82959,146.9090271,211.703476,566.4966431,217.0905457,351.3022461,-1.7,28.94
1/18/2019 12:00,5583.030762,140.7722015,207.3196869,560.4418945,199.5323029,339.2909546,-1.1,30.02
1/18/2019 13:00,4869.621582,149.8932037,206.0899353,566.8612671,189.9174957,295.3417664,-1.1,30.02
1/18/2019 14:00,5428.311523,130.5996552,203.0304871,553.0714722,205.2887268,319.7722473,0.6,33.08
1/18/2019 15:00,5452.839844,146.1337585,204.1023407,547.4237671,203.765152,316.6952515,1.7,35.06
1/18/2019 16:00,5816.929688,141.2415924,199.5107269,549.4758911,201.8549194,311.3374939,2.2,35.96
1/18/2019 17:00,5758.382813,136.1499023,199.762619,542.6734009,196.723053,314.0167236,3.9,39.02
1/18/2019 18:00,5785.061035,141.7947998,189.1068573,509.2066956,207.3548126,307.3786926,3.9,39.02
1/18/2019 19:00,5993.07959,139.5142212,172.5076904,497.3945313,193.6988678,310.8811035,4.4,39.92
1/18/2019 20:00,6540.934082,138.6883698,160.3631592,512.6096191,198.2903137,305.3087463,5.6,42.08
1/18/2019 21:00,6379.811523,133.5840912,151.9553223,484.3147278,193.0607147,302.9814148,5.6,42.08
1/18/2019 22:00,7408.27832,139.5449219,148.7917023,464.5139771,193.4043732,299.536499,4.4,39.92
1/18/2019 23:00,6419.022461,128.8131866,144.3537598,437.1435547,189.4942932,298.5473328,4.4,39.92
1/19/2019 0:00,6444.979492,153.69487,130.4381561,437.5783997,186.7260284,298.4281616,3.9,39.02
1/19/2019 1:00,6407.032715,125.1472397,126.5994034,448.0353394,183.227005,300.1571655,4.4,39.92
1/19/2019 2:00,6534.053223,135.9943085,125.1971588,420.6867371,184.872757,295.7520752,3.9,39.02
1/19/2019 3:00,6890.811035,138.4205017,122.7386932,425.6484375,181.6738281,296.4775391,3.3,37.94
1/19/2019 4:00,6827.547852,129.0899963,123.5893631,433.8517761,181.6206665,246.4771423,2.8,37.04
1/19/2019 5:00,7449.649902,152.0341797,121.9860916,417.2085876,184.5670013,245.8107147,2.8,37.04
1/19/2019 6:00,7437.520996,125.1726151,119.7675476,431.8250122,181.940567,253.359436,2.2,35.96
1/19/2019 7:00,7938.254395,161.5082855,130.910141,419.2346802,181.6980286,259.0643616,1.7,35.06
1/19/2019 8:00,7807.97168,138.432312,138.7433777,416.0446472,187.3073883,256.5428467,1.1,33.98
1/19/2019 9:00,8007.803223,146.2662964,140.8133087,422.4833984,180.6524048,260.7947388,0.6,33.08
1/19/2019 10:00,7677.859375,142.484314,146.9983215,439.9904175,187.371582,259.5453186,0,32
1/19/2019 11:00,7482.182617,142.3231506,148.7470093,440.4657898,191.6131287,261.3559265,-1.7,28.94
1/19/2019 12:00,7422.701172,117.1844254,158.1425629,464.6347656,191.3278046,269.0471497,-2.2,28.04
1/19/2019 13:00,7177.907715,103.2993774,172.6418762,475.9147644,190.147522,268.520752,-1.7,28.94
1/19/2019 14:00,7463.807617,151.1047821,160.5747681,485.4601135,200.3834839,262.2465515,-1.1,30.02
1/19/2019 15:00,8888.708984,131.2618103,164.4308014,492.9812012,196.4278717,266.9535828,0,32
1/19/2019 16:00,7217.302734,145.4036865,165.5549164,469.8404846,195.9159393,265.1183777,0,32
1/19/2019 17:00,7464.359375,150.6686249,165.184433,480.1548462,193.496109,262.854187,0.6,33.08
1/19/2019 18:00,7014.105469,145.2538757,157.7683258,486.571167,197.0397797,272.1010132,-0.6,30.92
1/19/2019 19:00,7232.983398,143.7094727,144.8237457,450.5387268,190.4777527,261.9931641,-0.6,30.92
1/19/2019 20:00,7426.379883,142.4944153,140.8733673,441.5777283,192.0480652,266.2538147,-1.1,30.02
1/19/2019 21:00,7036.922363,156.7304993,138.6807098,453.6590271,190.8045349,267.3235168,-0.6,30.92
1/19/2019 22:00,7121.786621,137.6079102,132.7874451,440.862915,189.5199585,256.2057495,-0.6,30.92
1/19/2019 23:00,6850.485352,142.0120697,132.0695953,430.6490479,192.6887817,257.1001587,-1.1,30.02
1/20/2019 0:00,7209.986816,143.2188263,133.2998047,434.250946,187.3283844,255.6131439,-1.1,30.02
1/20/2019 1:00,6594.199219,147.8258362,130.5697327,419.0349121,190.9076843,257.0986633,-1,30.2
1/20/2019 2:00,7411.276367,143.5231323,125.3361511,430.6124878,188.5421295,254.4904785,-1.1,30.02
1/20/2019 3:00,6831.805664,142.1326752,122.5531616,424.0967102,187.0099792,254.2628784,-0.6,30.92
1/20/2019 4:00,6630.650879,166.1976166,129.12323,428.9736633,190.3778839,252.9132538,0,32
1/20/2019 5:00,6147.955566,131.6167297,123.6721344,409.9325562,187.5827026,253.1184387,0,32
1/20/2019 6:00,6198.398926,132.7860718,120.8572922,410.9868774,187.2977905,254.7011414,1.1,33.98
1/20/2019 7:00,5769.90332,151.3302765,126.2323074,412.1851501,186.0883942,259.3883667,0.6,33.08
1/20/2019 8:00,6160.244141,138.0657349,132.2479401,409.6002502,185.3644104,256.2403259,0.6,33.08
1/20/2019 9:00,7707.049805,140.5133972,131.7758636,415.237793,185.5319672,255.0898438,0.6,33.08
