,M9STMFLOW,M9CHWTONS,M9TFRARealPower,M9TFRBRealPower,TMP C,TMP F
12/3/2019 14:00,2263.482422,31.43261147,21.1496563,44.50447083,1,33.8
12/3/2019 15:00,2609.574707,30.8166523,20.05160141,45.71940613,1.1,33.98
12/3/2019 16:00,1701.246704,31.89635658,19.55606842,42.46554947,1,33.8
12/3/2019 17:00,2561.265381,32.82426071,20.44351578,43.53413773,1.1,33.98
12/3/2019 18:00,2156.613525,34.74930573,19.37836075,40.82204437,2.2,35.96
12/3/2019 19:00,1866.422485,38.58526993,18.00939751,37.5963974,1.7,35.06
12/3/2019 20:00,2347.431152,38.07809067,17.26457977,32.01705933,1.1,33.98
12/3/2019 21:00,2670.573242,37.11053085,17.84957695,30.06801033,1.1,33.98
12/3/2019 22:00,2310.900146,36.83442307,16.45286942,30.07387161,0.6,33.08
12/3/2019 23:00,1977.75708,38.25355148,15.06947136,26.55873871,0.6,33.08
12/4/2019 0:00,2444.040527,35.67788696,17.10020638,25.14958763,0.6,33.08
12/4/2019 1:00,2511.718018,32.72361755,16.66808319,25.57936859,0,32
12/4/2019 2:00,2495.717529,32.22553253,17.11353302,23.4070015,1.7,35.06
12/4/2019 3:00,2314.602295,31.27519417,16.16884422,23.1006813,0,32
12/4/2019 4:00,2431.08252,31.02397919,15.65243626,23.93000221,0,32
12/4/2019 5:00,2783.834229,30.95290184,15.40838528,25.37719154,0,32
12/4/2019 6:00,2662.852295,31.82985687,16.71064949,23.87533379,0,32
12/4/2019 7:00,3007.119141,34.75972366,21.55757713,27.55638695,0.6,33.08
12/4/2019 8:00,3165.146484,34.96134186,18.21355629,33.2654953,-1.1,30.02
12/4/2019 9:00,2528.907227,35.27027512,22.19365883,33.54605865,-1.1,30.02
12/4/2019 10:00,2501.699219,34.22480011,20.39661598,37.89609909,0,32
12/4/2019 11:00,2580.164063,33.33906555,22.6292038,39.20585251,1.1,33.98
12/4/2019 12:00,2629.778076,32.74763107,22.18782616,41.2155304,2.2,35.96
12/4/2019 13:00,2661.685303,30.8229084,21.96853638,42.6412735,2.8,37.04
12/4/2019 14:00,1937.750244,27.47624016,22.74934196,46.31289291,3.3,37.94
12/4/2019 15:00,1899.270264,28.20125961,22.28331184,46.1233139,3.3,37.94
12/4/2019 16:00,1418.20166,29.94499397,22.35802078,45.65985107,3.3,37.94
12/4/2019 17:00,1679.02002,30.23234177,21.00339127,46.42525864,3.3,37.94
12/4/2019 18:00,1720.315186,30.72919273,19.23707771,41.65346909,3.3,37.94
12/4/2019 19:00,1354.761597,30.8363266,19.54397202,37.74035645,3.3,37.94
12/4/2019 20:00,1484.335693,28.81491661,17.28636932,31.3610363,3.3,37.94
12/4/2019 21:00,1911.249878,30.66924667,17.92041779,31.07534218,4.4,39.92
12/4/2019 22:00,1808.244995,31.96797943,15.90473938,28.59123421,3.9,39.02
12/4/2019 23:00,1536.663574,32.12413406,15.81851196,29.38572311,3.9,39.02
12/5/2019 0:00,1594.996216,30.87783813,16.19104576,26.14792633,3.3,37.94
12/5/2019 1:00,1543.172974,31.08031654,15.31167316,29.29889107,3.3,37.94
12/5/2019 2:00,1657.332642,30.7230587,15.89836025,25.00691223,3.3,37.94
12/5/2019 3:00,1906.957153,30.79124641,15.18907642,25.19083977,2.8,37.04
12/5/2019 4:00,1872.195435,31.20867348,15.34995461,25.37955856,2.8,37.04
12/5/2019 5:00,1915.519775,30.72454643,15.60962009,23.75364876,2.8,37.04
12/5/2019 6:00,2368.455566,30.78163528,16.29423332,23.49383163,3.3,37.94
12/5/2019 7:00,2493.699463,32.87537384,16.26515388,27.53509331,2.8,37.04
12/5/2019 8:00,2104.287842,34.42812347,15.45058632,34.55450439,2.8,37.04
12/5/2019 9:00,1879.096558,32.93173599,17.57287979,35.55419159,2.8,37.04
12/5/2019 10:00,1781.993652,31.30117416,20.46812439,40.87162399,4.4,39.92
12/5/2019 11:00,1651.528076,29.29057503,20.89990997,46.17243576,5.6,42.08
12/5/2019 12:00,1641.67041,28.20641518,22.5865345,45.77833557,6.1,42.98
12/5/2019 13:00,1532.803711,27.48394966,21.2658329,42.51136398,6.7,44.06
12/5/2019 14:00,1477.603149,26.77303696,20.03009415,43.57713699,7.2,44.96
12/5/2019 15:00,1454.439087,29.00406265,21.58112907,45.05608368,6.7,44.06
12/5/2019 16:00,1250.431519,31.73151207,21.84494972,41.99350739,6.1,42.98
12/5/2019 17:00,1736.399292,31.45458794,20.73302078,42.39807129,6.1,42.98
12/5/2019 18:00,1467.380737,31.67821884,19.09268951,45.26835251,5,41
12/5/2019 19:00,1661.270142,31.59633827,17.73994637,40.00528717,4.4,39.92
12/5/2019 20:00,1610.31189,32.03437424,16.69113159,30.77835083,3.9,39.02
12/5/2019 21:00,1805.317139,34.94145584,16.73096848,31.13403893,2.8,37.04
12/5/2019 22:00,1895.412598,38.11372375,16.98476028,29.18686104,2.2,35.96
12/5/2019 23:00,1785.408936,39.19547272,15.11707211,28.36035728,1.7,35.06
12/6/2019 0:00,1991.458252,37.78429031,15.12140369,26.6843605,1.1,33.98
12/6/2019 1:00,2146.063232,37.17274475,15.87482357,27.16479111,0.6,33.08
12/6/2019 2:00,1955.863525,36.52029419,16.40910339,24.61734581,0,32
12/6/2019 3:00,2260.881348,35.94911575,15.4971962,24.20192719,-0.6,30.92
12/6/2019 4:00,2171.628418,34.50498962,16.10515594,23.95892906,0,32
12/6/2019 5:00,2881.737061,33.11439514,15.42440796,25.45426559,-0.6,30.92
12/6/2019 6:00,2733.003418,32.81816483,15.36969376,24.62193489,-0.6,30.92
12/6/2019 7:00,3170.76709,35.76593781,15.6292057,29.84381866,-0.6,30.92
12/6/2019 8:00,3216.020264,36.06819534,15.85633659,33.69773865,-1.1,30.02
12/6/2019 9:00,2518.496094,35.88278961,17.14536285,34.947052,-0.6,30.92
12/6/2019 10:00,2603.325439,34.91265488,20.97075844,39.54610825,0,32
12/6/2019 11:00,2373.888428,33.23473358,21.70799637,42.60751343,1.1,33.98
12/6/2019 12:00,2238.544678,29.09529877,22.03277779,43.77674103,1.7,35.06
12/6/2019 13:00,1861.120728,29.30401421,19.94649124,45.05689621,2.2,35.96
12/6/2019 14:00,2026.74353,28.98029709,22.06787682,47.37273026,2.2,35.96
12/6/2019 15:00,1894.347168,30.53302765,22.7942791,46.79911041,2.2,35.96
12/6/2019 16:00,2067.148682,31.62998962,24.34974289,50.31434631,2,35.6
12/6/2019 17:00,2113.790039,29.57951546,19.66361618,50.54525757,1,33.8
12/6/2019 18:00,1943.409546,29.54410744,17.09383392,41.39833069,1,33.8
12/6/2019 19:00,1759.416138,32.38597107,17.19486618,39.23375702,1.7,35.06
12/6/2019 20:00,1882.84668,34.39421463,16.96874428,30.93690872,2.2,35.96
12/6/2019 21:00,1658.460327,35.9667244,16.21896744,29.5053997,2.8,37.04
12/6/2019 22:00,1768.004883,36.0091629,17.75708008,28.02667046,2.2,35.96
12/6/2019 23:00,2020.026367,37.04586792,15.49327946,26.47269821,1.1,33.98
12/7/2019 0:00,2126.779785,34.66363144,15.70195103,25.23390007,0.6,33.08
12/7/2019 1:00,1729.604858,33.9220314,14.90245914,24.09928513,0.6,33.08
12/7/2019 2:00,1995.881836,34.23769379,15.88097668,24.0053196,0,32
12/7/2019 3:00,1943.862427,34.51803589,15.24612808,22.67805862,0,32
12/7/2019 4:00,1907.513306,34.19243622,14.90898705,22.47771835,-0.6,30.92
12/7/2019 5:00,1981.33313,34.94380951,14.49746895,22.10903549,-1.1,30.02
12/7/2019 6:00,2049.034912,35.34952545,14.91331196,24.24521255,-1.7,28.94
12/7/2019 7:00,2872.415771,35.43468094,14.62003231,23.25259209,-2.2,28.04
12/7/2019 8:00,2492.570801,37.73484039,15.28251553,26.46186829,-2.2,28.04
12/7/2019 9:00,2381.186279,40.02023697,15.55741119,29.53226089,-1.7,28.94
12/7/2019 10:00,2244.535889,38.16341019,14.91705036,30.78692055,-1.1,30.02
12/7/2019 11:00,2167.009277,39.65138245,16.1866684,31.81996155,-0.6,30.92
12/7/2019 12:00,2090.270752,40.35506439,16.61677933,32.02458191,0,32
12/7/2019 13:00,1931.208862,39.55832291,16.61905479,32.12582779,1.1,33.98
12/7/2019 14:00,2038.473022,37.63597488,17.11616898,32.86949158,1.1,33.98
12/7/2019 15:00,1839.184326,35.95293427,16.811203,31.66934204,1.7,35.06
12/7/2019 16:00,2109.399414,36.07482147,16.13685799,29.92715263,1.1,33.98
12/7/2019 17:00,2198.255615,37.36674881,16.64448357,30.69808769,1.1,33.98
12/7/2019 18:00,2435.999512,37.38526917,16.75277519,31.60948753,0.6,33.08
12/7/2019 19:00,1826.515991,37.40328217,16.34526634,29.84083748,0,32
12/7/2019 20:00,1749.528931,37.96580124,15.95414829,28.66902542,-0.6,30.92
12/7/2019 21:00,2163.929932,37.08274078,15.47743988,29.47803116,-1.1,30.02
12/7/2019 22:00,2143.380859,36.69923782,15.19252682,28.75683212,-1.7,28.94
12/7/2019 23:00,2313.095215,37.90967941,15.02890778,27.46976852,-2.2,28.04
12/8/2019 0:00,2247.945557,37.59457016,14.71202946,24.79149055,-2.8,26.96
12/8/2019 1:00,2549.339355,36.60868835,14.97794151,24.43054199,-2.8,26.96
12/8/2019 2:00,2691.775635,36.44219971,15.58788872,23.16102219,-2.8,26.96
12/8/2019 3:00,2798.912598,36.46284866,15.30796051,22.35744667,-3.9,24.98
12/8/2019 4:00,2854.028809,36.89273071,14.57619381,23.56620979,-3.9,24.98
12/8/2019 5:00,2956.065918,38.09510422,14.25435638,22.04405594,-4.4,24.08
12/8/2019 6:00,2891.638428,37.2534523,14.14813995,23.50756264,-5,23
12/8/2019 7:00,3124.272461,37.10450363,13.95968342,23.25442505,-4.4,24.08
12/8/2019 8:00,2923.391602,38.26028061,14.84457302,27.06134415,-4.4,24.08
12/8/2019 9:00,2907.747803,37.09196091,15.2613039,25.23356056,-4.4,24.08
12/8/2019 10:00,2434.618896,35.93593979,14.51734543,25.97403717,-3.3,26.06
12/8/2019 11:00,2364.530273,36.0917511,15.69414234,25.61257935,-1.1,30.02
12/8/2019 12:00,1605.13269,36.16239548,16.13423729,25.68223381,0,32
12/8/2019 13:00,1861.315186,36.13886642,15.31530666,27.0976162,1.1,33.98
12/8/2019 14:00,2061.704102,37.25503922,14.7770052,28.42222214,2.2,35.96
12/8/2019 15:00,2005.580688,37.18714523,15.17488956,28.57105064,2.2,35.96
12/8/2019 16:00,2092.525391,36.01350403,16.09281921,28.61236763,2.2,35.96
12/8/2019 17:00,1957.178345,35.98122025,15.67830658,29.17057228,2.2,35.96
12/8/2019 18:00,1985.934692,36.40354538,16.57007217,30.10936165,2.2,35.96
12/8/2019 19:00,1899.75647,37.68062592,15.38913727,29.33437538,2.2,35.96
12/8/2019 20:00,1764.885498,36.32038116,16.51971626,28.26849174,2.2,35.96
12/8/2019 21:00,1609.508545,36.85060501,15.17051697,26.55058479,2.2,35.96
12/8/2019 22:00,1782.341187,36.80493164,15.11681461,27.96998024,2.2,35.96
12/8/2019 23:00,1385.017822,36.08729172,15.28016376,28.35513306,3.3,37.94
12/9/2019 0:00,1447.927979,34.12051392,15.68713665,23.62127495,4.4,39.92
12/9/2019 1:00,902.8255005,34.05529785,15.33409595,22.81698608,5,41
12/9/2019 2:00,1133.822144,32.04430771,14.95512104,23.14427185,6.1,42.98
12/9/2019 3:00,1103.634399,31.21381569,13.98993111,22.59445381,6.1,42.98
12/9/2019 4:00,993.8600464,29.49095917,14.54734707,23.79039574,5.6,42.08
12/9/2019 5:00,1103.188354,26.8904438,14.41657639,22.54307175,6.7,44.06
12/9/2019 6:00,1274.829468,22.42285156,15.02527332,23.6891861,7.2,44.96
12/9/2019 7:00,1670.328735,19.40371895,15.57016754,29.13455963,6.1,42.98
12/9/2019 8:00,1699.279663,3.206858873,15.74986744,34.3475647,5.6,42.08
12/9/2019 9:00,1419.995728,38.26051712,18.39663887,35.46359253,6.1,42.98
12/9/2019 10:00,1321.832642,63.03932571,19.4980278,38.31480408,7.2,44.96
12/9/2019 11:00,1245.829224,71.77510834,17.80180359,40.99943924,7.2,44.96
12/9/2019 12:00,704.7599487,60.99097824,20.35188103,40.68839264,8.9,48.02
12/9/2019 13:00,761.973877,54.18231583,22.76555634,40.92689133,9.4,48.92
12/9/2019 14:00,755.6165161,47.56851578,23.54751778,41.51376724,12.2,53.96
12/9/2019 15:00,514.2019043,45.72756958,23.42805481,39.10179901,13.3,55.94
12/9/2019 16:00,625.3892212,51.34235001,21.76183128,37.82992554,13.3,55.94
12/9/2019 17:00,791.9279175,57.41831207,20.67998695,39.1087265,13.3,55.94
12/9/2019 18:00,506.8657532,56.95942307,18.51318741,39.68922424,13.3,55.94
12/9/2019 19:00,401.4530945,59.9230957,18.08333588,35.64178467,12.8,55.04
12/9/2019 20:00,597.4389648,59.76396942,18.07241631,32.53395844,13.3,55.94
12/9/2019 21:00,669.9961548,57.35654831,18.61455917,29.34466553,13.3,55.94
12/9/2019 22:00,769.7462769,47.93152618,15.72901249,30.19037819,13.3,55.94
12/9/2019 23:00,542.0877686,45.90801239,17.68362045,27.57666779,15,59
12/10/2019 0:00,725.4411621,61.18445587,16.57793427,26.44717216,15.6,60.08
12/10/2019 1:00,668.8110352,59.85887146,17.1773243,24.44996262,15.6,60.08
12/10/2019 2:00,487.1484985,59.27347183,16.60123825,24.13657188,15.6,60.08
12/10/2019 3:00,381.1778259,61.52206421,16.84326172,23.12049675,15,59
12/10/2019 4:00,715.1293945,62.74668121,16.16448402,23.9633007,15,59
12/10/2019 5:00,595.0726929,55.81498337,15.8306942,24.16654968,14.4,57.92
12/10/2019 6:00,597.5949097,60.91175079,15.89955425,24.0170784,14.4,57.92
12/10/2019 7:00,772.2459717,63.57294846,16.62179947,28.20126534,14.4,57.92
12/10/2019 8:00,778.0649414,62.8921051,16.47459412,31.18005753,14.4,57.92
12/10/2019 9:00,685.1929932,62.86198425,18.51115227,31.97320747,14.4,57.92
12/10/2019 10:00,653.6001587,64.06062317,23.35926247,37.35580444,15.6,60.08
12/10/2019 11:00,656.8491211,63.91350174,20.53090858,38.34114075,16.1,60.98
12/10/2019 12:00,563.961731,62.46513748,22.59059525,41.29717636,17.2,62.96
12/10/2019 13:00,594.9482422,64.04309845,19.51206398,43.0460434,17.2,62.96
12/10/2019 14:00,761.0494995,63.65016937,20.38284111,45.71630478,16.7,62.06
12/10/2019 15:00,639.513916,63.65072632,22.58447075,46.81392288,15.6,60.08
12/10/2019 16:00,269.1183472,61.29374313,22.55874825,45.13149643,15,59
12/10/2019 17:00,714.3429565,61.69093704,22.25418854,45.62536621,14.4,57.92
12/10/2019 18:00,769.4451294,64.03035736,20.511549,43.00094986,14.4,57.92
12/10/2019 19:00,569.5524902,61.62316513,20.26871872,39.8039093,13.9,57.02
12/10/2019 20:00,870.144043,45.20714951,18.69926262,34.79297256,13.9,57.02
12/10/2019 21:00,806.0183105,51.35893631,16.14926338,36.25016022,11,51.8
12/10/2019 22:00,804.7525024,57.04474258,15.68866062,33.45748138,9.4,48.92
12/10/2019 23:00,591.8373413,51.72485352,15.30783081,31.5351944,7.8,46.04
12/11/2019 0:00,513.2883911,35.60102081,16.73471069,26.92072868,7.2,44.96
12/11/2019 1:00,516.2020264,34.48167801,15.94658852,26.33492661,6.1,42.98
12/11/2019 2:00,441.9931335,32.10884094,14.73681164,25.98472595,5,41
12/11/2019 3:00,1803.363037,31.54852486,16.22012138,26.53116417,3.9,39.02
12/11/2019 4:00,1966.241211,32.42574692,15.2518692,26.49265099,2.8,37.04
12/11/2019 5:00,2522.554932,32.17855453,15.29248905,27.17266655,1.1,33.98
12/11/2019 6:00,2457.50708,31.51319504,15.80338383,26.80062675,1.1,33.98
12/11/2019 7:00,2528.813965,34.93085861,16.7756958,32.63668442,1,33.8
12/11/2019 8:00,2604.962158,36.58353043,16.20026588,35.87068558,0.6,33.08
12/11/2019 9:00,2255.573242,38.19580841,16.57705688,40.32664108,0.6,33.08
12/11/2019 10:00,2259.123291,35.64171982,20.62138557,42.83021545,0.6,33.08
12/11/2019 11:00,1824.702759,34.42886353,21.20281792,47.02291489,0.6,33.08
12/11/2019 12:00,2034.805542,34.65936279,21.14142227,49.43745041,0.6,33.08
12/11/2019 13:00,2368.851563,32.16296768,21.08696938,48.94900894,1.7,35.06
12/11/2019 14:00,1563.49707,31.00893211,23.50314522,48.60235977,1.1,33.98
12/11/2019 15:00,1594.643921,29.43681526,22.47813416,51.16544724,2.2,35.96
12/11/2019 16:00,2238.922363,30.06066513,20.98826408,48.89699936,1.7,35.06
12/11/2019 17:00,1688.631714,32.3482666,19.35037041,49.08584595,1.1,33.98
12/11/2019 18:00,1583.019043,32.44524765,18.92829323,43.42897034,1.1,33.98
12/11/2019 19:00,1608.605957,32.71601868,17.43595123,40.50654221,0.6,33.08
12/11/2019 20:00,1981.97998,32.84247589,16.50349426,33.21516418,0.6,33.08
12/11/2019 21:00,1636.417969,32.90058517,16.40988922,33.20439529,0,32
12/11/2019 22:00,1600.400635,32.64214325,16.06415939,30.99559593,-0.6,30.92
12/11/2019 23:00,1576.995728,36.12312698,14.53587341,30.48701477,0,32
12/12/2019 0:00,1951.017822,38.46300507,15.48675537,25.78211594,0.6,33.08
12/12/2019 1:00,2063.681641,38.97266769,14.94988155,25.22402382,0,32
12/12/2019 2:00,1841.40564,39.62029648,16.51797104,24.55996323,0,32
12/12/2019 3:00,2393.318604,39.96310043,15.6704998,24.53841782,-1.1,30.02
12/12/2019 4:00,2418.917236,38.6661644,15.4613409,25.33164215,-1.7,28.94
12/12/2019 5:00,2401.847168,39.4452858,14.83517361,24.53009605,-2.2,28.04
12/12/2019 6:00,2320.478516,39.66109467,15.01037598,24.52101135,-2.8,26.96
12/12/2019 7:00,2677.037598,36.45146942,16.39431,28.03145981,-2.8,26.96
12/12/2019 8:00,3075.422607,30.59339714,16.02645683,33.70487976,-3.3,26.06
12/12/2019 9:00,2598.551758,37.13792801,18.05228615,35.92118073,-2.8,26.96
12/12/2019 10:00,2298.430176,34.36235428,20.18845558,39.38950348,-2.2,28.04
12/12/2019 11:00,2375.667969,30.99196625,23.06437874,39.51579285,-1.1,30.02
12/12/2019 12:00,2519.044434,31.24530602,21.45430374,42.10685349,-0.6,30.92
12/12/2019 13:00,1804.650146,34.90127182,22.37924194,40.37477112,-0.6,30.92
12/12/2019 14:00,2272.854004,49.71873474,22.5238533,38.41149139,0,32
12/12/2019 15:00,2141.775635,51.13622665,22.63788414,40.11000061,0,32
12/12/2019 16:00,2460.061279,47.47414017,20.99359512,42.17770004,0,32
12/12/2019 17:00,1894.148926,39.21733093,21.07950974,40.06955719,0,32
12/12/2019 18:00,2213.553467,29.14976501,17.73738289,41.03455734,-0.6,30.92
12/12/2019 19:00,2035.897339,28.20530701,16.12493134,35.91778564,0,32
12/12/2019 20:00,1848.853271,31.63705826,15.92697811,32.26886368,-0.6,30.92
12/12/2019 21:00,2187.893066,32.83314514,15.31123829,31.26807022,-1.1,30.02
12/12/2019 22:00,1999.578125,34.66773605,15.60932732,30.03120232,-1.1,30.02
12/12/2019 23:00,1792.040161,39.22672272,16.56905746,28.78774261,-1.7,28.94
12/13/2019 0:00,1929.543945,39.99890137,15.20522594,27.23373032,-2.2,28.04
12/13/2019 1:00,1939.501953,39.88412094,15.34187984,25.51104546,-1.7,28.94
12/13/2019 2:00,2176.810547,38.44246674,14.49233437,25.83119965,-2.2,28.04
12/13/2019 3:00,2425.27002,36.73941422,15.3424387,25.58568192,-1.1,30.02
12/13/2019 4:00,2160.535889,36.31235123,14.45856476,24.98398018,-1.7,28.94
12/13/2019 5:00,2249.818848,35.74478912,15.45784855,24.59202957,-1.1,30.02
12/13/2019 6:00,2581.079834,36.07289886,14.37141609,24.54376984,-1.1,30.02
12/13/2019 7:00,2365.409668,39.03828049,18.48238182,29.26391983,0.6,33.08
12/13/2019 8:00,2058.708496,41.65598679,15.07217503,34.58193588,0.6,33.08
12/13/2019 9:00,1804.660645,42.11394882,18.11204529,36.15519714,1.1,33.98
12/13/2019 10:00,1721.365723,37.67855072,21.03446007,40.49650955,2.2,35.96
12/13/2019 11:00,1281.890747,35.07883453,19.57174492,41.81145859,3.3,37.94
12/13/2019 12:00,910.1433105,35.57092667,19.76980019,45.28154373,3.9,39.02
12/13/2019 13:00,1344.945557,34.81415558,19.19213486,42.91418457,5,41
12/13/2019 14:00,1200.956543,29.2967453,19.96841621,46.18596268,5,41
12/13/2019 15:00,856.640564,37.0634079,20.3767662,45.29760742,5.6,42.08
12/13/2019 16:00,853.1914673,40.676651,18.69237518,46.36077118,5.6,42.08
12/13/2019 17:00,659.0001831,36.76345444,18.14426231,42.08835602,6.7,44.06
12/13/2019 18:00,578.8060913,33.66661835,17.85259628,41.46079636,7,44.6
12/13/2019 19:00,705.8693848,32.0951004,18.10715675,38.3962326,7,44.6
12/13/2019 20:00,395.7330627,31.8765049,16.57175446,32.03409576,7.2,44.96
12/13/2019 21:00,-133.8462067,32.12775421,17.20478439,30.42082596,7.2,44.96
12/13/2019 22:00,357.4509888,13.34056091,16.56899071,31.01141357,7.2,44.96
12/13/2019 23:00,742.6879272,29.49187851,16.61892509,30.57233238,7.8,46.04
12/14/2019 0:00,84.87996674,57.49359894,17.57091713,26.51689529,7.8,46.04
12/14/2019 1:00,190.5857086,50.21261978,15.6161375,28.07829094,8.3,46.94
12/14/2019 2:00,428.7526855,54.65417099,15.60155106,24.08732033,8.3,46.94
12/14/2019 3:00,-20.37722588,54.054039,16.25918388,24.73519135,8.9,48.02
12/14/2019 4:00,200.8628387,56.344841,15.38445854,23.85066414,8.9,48.02
12/14/2019 5:00,-141.9317169,56.17360306,15.72618198,24.46103668,9.4,48.92
12/14/2019 6:00,116.6436844,52.3934288,15.72583675,22.7055645,10,50
12/14/2019 7:00,-264.3563538,51.75362778,15.21133423,22.62907219,10.6,51.08
12/14/2019 8:00,-397.122345,50.83219528,15.42385483,26.90974617,11.7,53.06
12/14/2019 9:00,10.35279942,46.33696747,17.2606926,30.48170662,11.1,51.98
12/14/2019 10:00,-233.2482452,49.41244507,17.5684967,30.58454132,11.1,51.98
12/14/2019 11:00,-427.9826355,56.20214844,17.1719265,29.19082832,11.1,51.98
12/14/2019 12:00,139.1822662,59.23078537,18.00909805,30.05563164,10,50
12/14/2019 13:00,250.6115875,54.98507309,16.59055138,31.21935272,12.2,53.96
12/14/2019 14:00,616.5325928,61.69636536,17.60521698,35.3434639,13.9,57.02
12/14/2019 15:00,124.3247528,62.32142639,17.69836998,34.4556694,13.9,57.02
12/14/2019 16:00,-4.138969898,58.81345749,16.25136948,29.55285072,12.2,53.96
12/14/2019 17:00,101.8555679,52.36127472,16.4180336,28.53500175,13.9,57.02
12/14/2019 18:00,536.4534912,48.51467896,16.47086143,30.26104927,13.9,57.02
12/14/2019 19:00,186.4066467,47.5102272,16.31409454,27.91644478,15,59
12/14/2019 20:00,274.1187744,47.3046608,16.80187416,28.07200432,15,59
12/14/2019 21:00,380.1420593,49.68629456,16.22791672,26.72152138,15.6,60.08
12/14/2019 22:00,542.4252319,59.76181412,15.89137268,26.92092896,14.4,57.92
12/14/2019 23:00,182.9902039,53.75595093,15.1500845,26.57450676,14.4,57.92
12/15/2019 0:00,402.4550781,49.07214355,16.00907707,25.1988163,13.3,55.94
12/15/2019 1:00,312.0197754,55.87215042,16.15392113,23.28774834,12.8,55.04
12/15/2019 2:00,872.1929321,59.25692749,15.77573299,22.52430153,11.7,53.06
12/15/2019 3:00,800.2320557,45.49911118,15.23078156,23.66155052,9.4,48.92
12/15/2019 4:00,528.9608765,48.14277267,14.63770103,24.1744194,7.8,46.04
12/15/2019 5:00,477.5411377,48.72418976,14.61259937,23.49542809,7.2,44.96
12/15/2019 6:00,475.3628235,48.21585464,15.58997917,24.07579994,7.8,46.04
12/15/2019 7:00,450.2393799,48.97614288,14.37021255,22.98923111,7.2,44.96
12/15/2019 8:00,452.3164978,51.25056839,15.47709656,25.91950417,7.8,46.04
12/15/2019 9:00,512.6199951,51.87902069,16.7237072,25.59807777,7.8,46.04
12/15/2019 10:00,680.9331665,52.35582733,15.70315742,28.15515709,8.3,46.94
12/15/2019 11:00,233.6226654,51.30509567,15.85926723,27.9840126,8.3,46.94
12/15/2019 12:00,758.7339478,48.44791412,15.56526089,27.69516754,8.9,48.02
12/15/2019 13:00,702.567627,47.22037125,16.39736176,28.94765854,8.9,48.02
12/15/2019 14:00,742.7485352,48.13813019,17.14697266,29.81084442,9.4,48.92
12/15/2019 15:00,856.678772,49.25932312,16.43663788,29.04507256,8.9,48.02
12/15/2019 16:00,841.6378174,50.70728302,17.75241852,29.98325729,8.3,46.94
12/15/2019 17:00,1136.603638,52.82017899,16.49784088,29.44620323,7.8,46.04
12/15/2019 18:00,1103.36792,53.15061188,16.83093643,28.48462105,6.7,44.06
12/15/2019 19:00,1404.624756,43.42584229,15.44944763,28.18596077,5.6,42.08
12/15/2019 20:00,1668.152588,36.82005692,16.47431183,27.31520462,4.4,39.92
12/15/2019 21:00,938.1074829,33.11733627,15.94177914,27.53194427,3.9,39.02
12/15/2019 22:00,1750.94165,31.95298386,15.49181843,27.37594032,2.8,37.04
12/15/2019 23:00,1669.93457,32.39359283,14.9934063,25.5575943,2.2,35.96
12/16/2019 0:00,1530.988525,32.69379807,15.98158264,22.62159348,1.7,35.06
12/16/2019 1:00,2360.130371,32.75693893,14.88596725,25.58703613,1.1,33.98
12/16/2019 2:00,2382.633301,32.62932205,14.91132927,25.42000008,1.1,33.98
12/16/2019 3:00,2571.445557,31.77138519,15.23361492,24.36023331,0.6,33.08
12/16/2019 4:00,2441.81958,31.93783569,15.35795975,24.1154747,0.6,33.08
12/16/2019 5:00,2604.167725,31.28150749,15.49480534,24.45771027,0.6,33.08
12/16/2019 6:00,3205.482666,31.01588058,15.16962719,24.45716476,0,32
12/16/2019 7:00,2813.18335,35.19281006,16.04055977,28.82312584,0,32
12/16/2019 8:00,2836.498291,37.34260559,15.7445755,33.37316895,0,32
12/16/2019 9:00,2606.697266,37.84579849,18.49670982,32.82897186,0,32
12/16/2019 10:00,2609.033691,38.72556305,20.53088951,37.33300018,0,32
12/16/2019 11:00,2750.522217,37.72718048,20.2744503,39.67730713,0,32
12/16/2019 12:00,2888.860596,39.50014877,22.17756653,38.37685776,0.6,33.08
12/16/2019 13:00,2440.193604,39.91068268,20.20298958,42.05016708,0.6,33.08
12/16/2019 14:00,2670.130371,39.12093735,20.00635529,42.60509109,1.1,33.98
12/16/2019 15:00,2421.15332,38.67255402,20.05860901,44.9318924,1.7,35.06
12/16/2019 16:00,2402.433105,37.33940887,20.5744133,44.55134964,1.7,35.06
12/16/2019 17:00,2144.708252,36.46147919,19.05374336,44.28002167,1.1,33.98
12/16/2019 18:00,2482.828857,36.44640732,17.897295,41.54489517,1.1,33.98
12/16/2019 19:00,1922.630493,37.69938278,16.97397614,39.95455933,1.1,33.98
12/16/2019 20:00,1790.681885,33.19426346,15.84309196,32.83138275,1.1,33.98
12/16/2019 21:00,2348.023682,30.31151581,17.43951607,31.9403553,0.6,33.08
12/16/2019 22:00,1920.680176,31.07487488,16.03985786,32.23815155,0.6,33.08
12/16/2019 23:00,1844.334106,31.56057167,15.40767288,29.72260857,0.6,33.08
12/17/2019 0:00,2280.399902,35.0255928,16.13898849,26.35058403,0,32
12/17/2019 1:00,2689.726074,33.95744705,16.11580086,25.31242943,0,32
12/17/2019 2:00,2034.820801,31.93718338,16.54416466,25.84597397,-0.6,30.92
12/17/2019 3:00,2247.914063,31.84363747,15.69010544,25.11870956,-0.6,30.92
12/17/2019 4:00,2024.072876,32.27145767,16.30038261,24.93478203,-0.6,30.92
