,date,energy_type,1,10,11,12,13,14,16,17,18,2,24,26,3,31,32,32P,33,34,35,36,37,38,39,4,41,42_43_N16_E40,44,46,48,5,50,51,54,56,57,62_64,66,68,6C,6_6B,76,7_7A,8,9,Briggs Field Operating,DKE,E1,E14,E15,E17,E18,E19,E2,E23,E25,E28,E33,E34,E38,E40,E51,E52,E53,E55,E60,E62,E62P,E94,KS,Main Campus Area,N10,N4,N42,N51,N52,N57,N9,NE45,NE46,NE47,NE48,NE49,NW10,NW12_NW12A,NW13,NW14,NW15,NW16,NW17,NW21,NW22,NW23,NW30,NW32,NW35,NW36,NW61,NW62,NW86,Northwest Campus Area,OC19_ABCDEFGHJKLMNQ,OC22,OC23,PBE,Parking Areas,TXI,Utilities To Fraternities,W1,W11,W13,W15,W16,W20,W2_W4,W31,W32,W33,W34,W35,W41,W45,W5,W51,W51C,W53_W53A_W53B_W53C_W53D,W56,W59,W61,W64,W7,W70,W71,W79,W8,W84,W85_W85ABC_W85DE_W85FG_W85HJK,W89,W91,W92,W97,W98,WW15
30,2010-07-01,Electricity,498.110285,627.927153,116.113673,246.99881,1698.387299,389.723644,896.441515,27.949057,1799.214145,511.878327,488.011218,303.221159,701.347609,55.88787500000001,2201.385,341.3,531.059387,127.810024,154.526988,1089.177038,710.740185,368.730281,2039.465454,709.480788,256.391386,-30194.650742,54.608,3782.638139,343.938249,353.617517,81.137249,43.41336,857.055495,1160.843212,183.817354,295.630647,1002.886159,3040.119511,,617.008966,,511.444876,288.217611,290.371214,,,20.525782,826.8299669999999,512.315191,1066.716085,1200.055169,1066.716085,139.328899,260.27538,607.30922,2.804664,1.849846,194.95056,528.3324,441.874284,266.719124,371.679113,229.3536,321.12917,69.717351,,,,,4.04322,37.8843,15.780710000000001,266.136,158.784244,353.425196,74.804688,15.614475,,,,48.427057,406.8296,279.64752,456.11616,,977.74272,,292.20368,483.098256,1368.020928,360.85312,,205.12944,,517.143192,,71.51552,55.9568,1084.060643412,0.8939440000000001,1968.062081,3.436891,2.825964,,12.3685,,,,116.008,54.597761,12.870423,123.588143,942.626231,212.472902,113.052212,350.542404,169.202888,203.425039,305.135852,,116.270261,17.221998,140.779424,,16.225402,,96.914448,288.012831,,249.254803,280.299451,187.85152,352.337642,36.45084,238.121597,434.242816,84.07168,1229.3318829999998,834.98464,,442.713824,79.1584
31,2010-07-01,Gas,,,,,0.2054,,0.1027,,0.3081,,,,,3.2864,72.6089,,,,,0.001027,0.6162,,0.1027,207.8648,0.001027,230972.507454,0.001027,1.1297,,,6.8809,,0.3081,0.4108,16.5347,20.9508,0.3081,18.9995,,16.5347,,0.001027,16.5347,,,,1.9513,,,,3.5945,,5.0323,0.9243,0.9243,,7.8052,,4.4161,9.0376,5.3404,87.5004,0.4108,,,,,,,,13.9672,,5.9566,2.3621,23.414573000000004,8.216,0.8216,,,,,,420.043,43.8529,,16.740099999999998,,70.7603,36.4585,8.6268,1.6432,,4.5188,,25.9831,,26.3939,-27.4209,302.3488,,416.22506,,,,,,,,71.89,,,0.001027,48.7825,,0.001027,,,25.1615,,,,7.0863,3.9026,,2.2594,,15.7131,,,,4.5188,21.2589,,30.6046,10.7835,20.7454,4.8269,320.1159,14.6861,,36.8693,2.9783
32,2010-07-01,Steam,1676.4,2113.1,389.4,807.4,1233.1,2246.2,1186.9,29.7,1114.3,1740.2,1.1,467.5,2349.6,931.7,1405.8,,154.0,350.9,265.1,291.5,872.3,53.9,1335.4,2367.2,378.4,-64920.9,237.6,6262.3,425.7,1190.2,1080.2,,420.2,2885.3,575.3,108.9,885.5,2421.1,,1828.2,,1720.4,954.8,1108.8,,,275.0,1401.4,130.9,1408.0,1147.3,764.5,49.5,,1175.9,,,,2.2,48.4,51.7,245.3,79.2,132.0,,,,,,,,,,,,,,,,,,,,,1417.9,2513.5,281.6,,,,,,93.5,,200.2,,,,,,,,,,,,,,,38.5,69.3,111.1,971.3,106.7,431.2,616.0,445.5,470.8,1100.0,,,13.2,128.7,,,,,130.9,,102.3,2172.5,101.2,183.7,,116.6,327.8,,,,,,
33,2010-08-01,Chilled Water,524.952,1019.028,611.22,716.676,4055.556,1641.576,3710.424,,5589.156,1707.78,622.512,1469.928,1812.444,1833.648,6256.523999999999,,423.216,142.92,626.76,3333.252,1735.344,1644.792,4887.216,1065.492,764.028,-131181.924,,18084.504,1528.044,791.112,,,1523.16,5565.636,,,3812.544,7233.492,,3331.188,,505.056,546.144,225.252,,,74.7,3491.604,1551.0,1377.888,6591.3240000000005,1377.852,229.416,912.672,912.672,,,764.028,245.304,752.772,838.524,1394.448,1092.096,,,,,,,,,,,,,,,,,,,,,1528.044,1833.648,4431.324,458.412,,,1814.844,,,485.28,,1611.24,,,,,,,,,,,,,,,,34.296,708.576,2359.236,,,,,600.456,3663.756,,,,,,,,,,,,,,705.936,,,,,,,,,
34,2010-08-01,Electricity,743.412834,937.155192,173.295075,286.552067,1694.138114,407.174313,957.633192,42.945779,1993.966751,763.955681,559.1586159999999,371.839524,1046.73297,102.39,2610.945,341.3,815.939084,145.274345,142.977396,1256.12052,740.3445469999999,419.123226,2483.974574,1058.873011,256.391386,-25678.262648999997,83.2772,5246.030149,394.699798,527.762429,94.065693,43.41336,807.0516319999999,1252.635847,183.817354,382.730407,1138.467584,3431.228833,,920.86153,,508.188874,430.154042,318.371466,,,23.041163,907.178813,614.524302,1136.795214,1278.895469,1136.795214,159.052626,614.746147,1434.412227,2.309924,2.174081,259.66104,,506.089879,302.815012,351.685759,223.2102,485.004365,92.007654,459.509255,75.086,,,4.12852,56.3145,17.21388,314.44992,199.90908,444.95892,113.41488,13.641761,,,4355.721795,,501.738304,255.9,415.99104,,1087.47264,,310.42376,478.348752,1686.5481880000002,362.21792,,176.87808,,482.941304,,66.60224000000001,59.23232,1307.88787412,0.951948,2097.02914613,8.392567,-8.150244,,12.996308,,,,105.772,69.277074,14.167363,124.64276,1108.061167,257.934062,133.844208,350.542404,169.202888,209.902913,314.852663,,116.314617,19.201538,192.325963,,19.952398,,127.376784,285.500863,,299.777442,329.231632,220.61632,491.359371,37.67952,317.695692,85.055373,104.81664,1440.142654,947.99008,,528.54271812,116.41744
35,2010-08-01,Gas,,,,,0.1027,,4.9296,,5.4431,,,,,1.2324,31.7343,,,,,0.001027,0.6162,,0.1027,90.8895,0.001027,251826.566108,0.001027,0.8216,,,12.4267,,5.4431,5.9566,7.189,21.1562,5.4431,6.2647,,7.189,,0.001027,7.189,,,,1.9513,,,,2.5675,,3.6972,1.5405,1.4378,,12.1186,0.001027,4.3134,6.4701,25.1615,46.8312,0.1027,,,0.001027,,,,,138.8504,,3.4918,14.7888,33.0694,2.2594,0.7189,,,,,,505.284,6.3674,,10.5781,,30.2965,4.4161,7.3944,0.001027,,3.1837,,27.729,,12.1186,0.001027,296.7003,,5.77006,,,,,,,,42.9286,,,0.001027,29.5776,,0.001027,,,25.0588,,,,5.0323,6.6755,,1.9513,,0.001027,,,,6.4701,10.4754,,0.8216,14.9942,23.1075,4.7242,353.0826,6.7782,,21.3616,2.4648
36,2010-08-01,Steam,1136.3,1433.3,264.0,547.8,933.9,1523.5,937.2,22.0,740.3,1180.3,,449.9,1592.8,631.4,1525.7,,113.3,237.6,293.7,270.6,1004.3,44.0,1322.2,1606.0,256.3,-52809.899999999994,161.7,5808.0,412.5,807.4,732.6,,176.0,2319.9,390.5,59.4,746.9,2646.6,,1376.1,,1167.1,647.9,752.4,,,185.9,1408.0,3.3,1217.7,1113.2,741.4,29.7,4.4,1123.1,,,,2.2,23.1,23.1,174.9,5.5,78.1,,,,,,,,,,,,,,,,,,,,,1416.8,2512.4,281.6,,,,,,70.4,,231.0,,,,,,,,,,,,,,,20.9,69.3,91.3,706.2,62.7,431.2,616.0,445.5,416.9,972.4,,,7.7,75.9,,,,,77.0,,60.5,1351.9,59.4,101.2,,69.3,257.4,,,,,,
37,2010-09-01,Chilled Water,410.364,792.66,486.06,799.608,3498.84,1148.784,3277.74,,4731.24,1596.348,540.624,1200.384,1478.376,1458.18,5773.4400000000005,,383.328,102.576,525.216,2768.244,1577.388,1367.076,4457.016,1191.312,607.572,-118038.95999999999,,15444.276,1215.144,685.452,,,1253.052,4916.604,,,3434.724,6073.476,,2847.876,,411.78,497.664,162.708,,,62.208,3251.256,1434.42,1230.972,4529.652,1230.936,202.896,3060.024,3060.024,,,607.572,216.672,751.932,829.02,1197.624,914.46,,65.52,767.004,,,,,,,,,,,,,,,,,,1215.156,1458.18,3523.932,364.548,,,1568.892,,,390.18,,1298.04,,,,,,,,,,,,,,,,33.216,627.648,2413.2,,,,,572.628,3398.268,,,,,,,,,,,,,,638.328,,,,,,,,,
38,2010-09-01,Electricity,263.254929,331.863055,61.36574,,1720.793644,420.877508,1330.209924,29.18115,1985.226058,270.528032,385.242375,422.133492,370.668865,161.36664,2795.247,341.3,489.564133,151.07644499999998,140.045629,1373.865607,727.8393149999999,435.689928,2285.300431,374.969245,256.391386,-26790.305308,78.499,4690.666789,436.805979,186.889054,127.22298799999999,43.41336,629.841846,2827.837737,183.817354,394.877274,1191.92199,3487.6184190000004,,326.095085,,502.861181,152.325603,308.286051,,,24.815923,919.01851,692.466983,1165.911517,1311.65003,1165.911517,179.844622,663.415527,1547.96615,2.664772,2.044387,227.71536,,519.943246,364.412836,299.712595,264.1662,438.70702,89.345514,496.888431,75.086,,,4.5823160000000005,45.32464,18.984648,255.845408,175.41092,390.43516,114.43848,16.163968,,,1430.613558,,475.963328,244.84512,466.35216,,1048.1664,,275.75784,497.305824,1402.215992,290.56592,,208.40496,,479.887564,,73.15328,55.9568,1200.716923412,1.050896,2123.27170313,4.60755,1.317418,,13.10208,,,,119.01056,82.301082,15.061569,139.735046,1098.228314,258.497207,139.38692,350.542404,169.202888,219.35351,329.030265,,116.331677,33.996893,200.537641,,21.181078,,120.866688,296.330312,,321.146235,330.832329,229.3536,562.970937,38.9082,326.197475,393.45064,100.44928,1593.894891,838.6423040000001,,479.9080394120001,115.18912
39,2010-09-01,Gas,,,,,0.5135,,4.3134,,4.7242,,,,,1.1297,32.5559,,,,,0.1027,0.5135,,0.2054,93.3543,0.001027,225432.667135,0.001027,0.7189,,,3.1837,,4.7242,5.2377,7.3944,17.356299999999997,4.7242,6.162,,7.3944,,0.0001027,7.3944,,,,1.8486,,,,4.9296,,4.5188,1.7459,1.6432,,21.9778,,4.4161,6.2647,21.9778,54.6364,0.1027,,,0.0011297,,,,,1.4378,,4.9296,37.999,84.62480000000001,0.0001027,0.7189,,,,,,498.095,5.9566,,29.9884,,27.0101,16.6374,8.5241,0.0001027,,4.3134,,25.0588,,15.0969,8.9349,215.67,,-44.59694,,,,,,,,87.295,,,0.001027,17.7671,,0.0001027,,,44.3664,,,,5.5458,9.7565,,1.4378,,0.001027,,,,5.0323,12.324,,32.2478,11.0916,20.7454,4.5188,314.5701,8.3187,,-6.2647,2.3621
40,2010-09-01,Steam,475.2,599.5,110.0,228.8,969.1,638.0,1240.8,23.1,974.6,493.9,4.4,393.8,666.6,264.0,1931.6,,121.0,100.1,287.1,268.4,933.9,37.4,1280.4,672.1,107.8,-45630.200000000004,67.1,6459.2,434.5,337.7,306.9,,179.3,2163.7,162.8,60.5,987.8,2664.2,,903.1,,488.4,270.6,314.6,,,78.1,1447.6,3.3,1244.1,1117.6,744.7,42.9,71.5,1184.7,,,,1.1,46.2,61.6,227.7,38.5,114.4,,,,,,,,,,,,,,,,,,,,,1426.7,2530.0,283.8,,,,,,77.0,,226.6,,,,,,,,,,,,,,,20.9,69.3,90.2,843.7,92.4,232.1,616.0,445.5,476.3,1111.0,,,7.7,111.1,,,,,113.3,,88.0,1182.5,86.9,86.9,,101.2,265.1,,,,,,
41,2010-10-01,Chilled Water,294.588,699.48,461.1,702.168,2846.604,889.008,2614.668,,3849.084,1411.236,425.292,1036.176,1205.04,1383.276,4887.036,,279.324,86.412,412.044,2284.848,1451.712,1170.06,3842.772,921.372,576.372,-96188.544,,11649.156,1152.732,549.12,,,1127.4,3922.008,,,2571.564,4746.084,,2090.256,,369.936,405.696,125.1,,,21.66,2525.964,1003.968,1001.796,3308.304,1001.76,374.88,2484.036,2484.036,,,576.372,167.088,683.22,575.364,1053.648,658.08,,12.444,584.004,,,,,,,,,,,,,,,,,,1152.732,1383.276,3342.924,345.816,,,1129.86,,,300.732,,954.9,,,,,,,,,,,,,,,,22.38,503.016,2079.684,,,,,625.332,2898.264,,,,,,,,,,,,,,489.66,,,,,,,,,
42,2010-10-01,Electricity,414.327961,522.305042,96.584487,47.857086,1632.106839,418.017414,1271.178676,130.687183,1954.184823,425.778576,376.733766,339.340938,583.377264,121.642733,2361.7960000000003,341.3,407.969542,119.069331,145.762404,1200.908419,716.552524,342.446768,2175.879651,590.145243,256.391386,-26835.897635,54.2667,4021.886026,371.443616,294.139166,100.338787,43.41336,703.6377319999999,2716.98691,183.817354,315.422634,1158.191311,3338.613665,,513.223049,,537.158418,239.739359,305.931081,,,22.443888,762.7235880000001,590.599172,1205.461361,1356.145311,1205.461361,166.226752,554.312156,1293.393893,2.282628,1.723565,188.3976,44.64204,436.307681,311.835571,369.051103,255.975,330.955197,169.919618,443.345287,75.086,,,5.111176,26.58727,20.639428000000002,258.27475200000003,153.4547,341.55826,60.064848000000005,23.423419,,,1707.503422,60.594402,414.392808,275.96256,554.7912,,1012.13568,,280.32992,389.295552,1301.20032,314.99584,,198.16896,,555.6612600000001,,80.65968000000001,51.31648,1048.33703412,1.139608,1948.81962113,4.006862,0.894206,,14.180272,,,,132.65856,82.08265,13.501828,146.608828,1100.003074,622.913456,73.707148,350.542404,169.202888,223.841605,335.764114,,116.724057,22.484844,162.496343,,20.266394,,120.334416,331.508103,,378.204769,305.016397,363.68928,552.759241,93.78924,269.606522,301.586332,85.16352,1287.503055,850.870912,,463.84778612,83.25280000000001
43,2010-10-01,Gas,,,,,0.1027,,0.2054,,0.4108,,,,,2.2594,33.7883,,,,,0.1027,0.6162,,0.1027,96.7434,0.0001027,213107.639108,0.0001027,0.5135,,,7.4971,,0.4108,0.4108,7.7025,26.5993,0.4108,9.8592,,7.7025,,0.1027,7.7025,,,,2.6702,,,,2.9783,,7.0863,3.5945,3.5945,,-26.5993,121.8022,4.8269,5.7512,-29.2695,59.7714,0.5135,,,53.302327,,,,,0.001027,,3.1837,38.6152,85.85719999999999,9.243,0.7189,,,,,,375.882,6.2647,,12.0159,,31.1181,42.3124,9.0376,0.001027,,6.9836,,27.729,,39.2314,-8.1133,300.2948,,189.93303,,,,,,,,129.0939,,,0.3081,30.5019,,0.0001027,,,62.853427,,,,9.9619,0.2054,,12.0159,,16.2266,,,,9.9619,40.5665,,33.3775,15.0969,21.567,4.6215,359.45,10.27,,28.756,2.8756
44,2010-10-01,Steam,656.7,827.2,151.8,315.7,1053.8,880.0,1377.2,27.5,1332.1,682.0,,507.1,919.6,365.2,2102.1,,141.9,137.5,279.4,392.7,949.3,68.2,1421.2,927.3,148.5,-51218.2,93.5,6175.4,457.6,466.4,423.5,,391.6,2263.8,225.5,140.8,1081.3,2637.8,,1003.2,,674.3,374.0,434.5,,,106.7,1398.1,8.8,1402.5,1171.5,781.0,78.1,126.5,1183.6,,,,1.1,150.7,27.5,512.6,13.2,209.0,,,,,,,,,,,,,,,,,,,,,1378.3,2445.3,273.9,,,,,,92.4,,305.8,,,,,,,,,,,,,,,49.5,69.3,95.7,955.9,168.3,232.1,616.0,445.5,563.2,1314.5,,,17.6,203.5,,,,,207.9,,161.7,1098.9,159.5,148.5,,184.8,352.0,,,,,,
45,2010-11-01,Chilled Water,319.5,427.764,143.664,457.98,2318.172,613.14,1457.892,,2099.016,1020.348,334.248,895.704,1030.848,431.016,2829.06,,221.256,38.376,334.932,1742.052,1001.736,1241.148,2711.556,598.716,179.58,-56847.936,,4879.98,359.172,443.46,,,865.212,2186.832,,,1638.444,2142.528,,1178.8200000000002,,222.948,269.424,50.352,,,7.32,1084.86,972.504,783.84,1720.8,783.816,419.604,1388.088,1388.088,,,179.58,135.636,471.132,342.96,800.436,303.276,,0.108,276.924,,,,,,,,,,,,,,,,,,359.172,431.016,1041.624,107.748,,,913.44,,,249.096,,501.78,,,,,,,,,,,,,,,,17.652,240.888,1542.372,,,,,238.728,1968.012,,,,,,,,,,,,,,420.216,,,,,,,,,
46,2010-11-01,Electricity,779.576982,982.742633,181.725185,243.299118,1426.951409,432.83666,1282.646356,36.00715,2019.714423,801.119838,391.785096,368.382155,1097.651517,98.33876899999998,2273.058,341.3,489.564133,159.185733,145.762404,1480.600356,760.0443829999999,459.000718,2173.524681,1110.38542,256.391386,-14775.233608999994,76.7925,3787.494838,362.941833,553.438428,95.465023,43.41336,845.60488,2740.318178,183.817354,271.835211,1193.76501,3315.589567,,965.657155,,558.353148,451.079145,315.002835,,,19.597446,748.754179,575.861838,1298.325678,1460.617241,1298.325678,157.957053,500.734882,1168.382529,1.951664,1.341309,181.02552,134.33568,418.918446,323.89711300000005,147.619076,208.8756,324.057524,12.880662,630.07393,75.086,,,5.861816,26.17771,24.29381,211.052672,142.031324,316.132036,39.934048,19.054779,,,1488.081652,50.20523,378.651872,240.75072,634.6320000000001,,1039.15872,,211.06632,,1167.72288,237.20224,,212.9088,,550.1406440000001,,68.10352,40.12512,992.141363412,1.272676,1844.02004313,-0.69963087,-1.412982,,16.384424000000003,,,,115.05264,86.707265,14.508663,135.322037,1090.504695,297.678447,115.93961,350.542404,169.202888,263.452883,395.177618,,117.085729,19.730553,261.804404,,62.044927,,122.463504,353.965643,,348.044088,215.285214,136.52,601.275036,22.5258,299.640922,340.388729,73.15328,1381.435641,893.780224,,409.432019332,57.73104
47,2010-11-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2010-11-01,Gas,,,,,0.2054,,-5.5458,,-6.2647,,,,,23.621,52.9932,,,,,0.1027,0.5135,,0.1027,151.6879,0.001027,193183.837054,0.0001027,0.9243,,,28.0371,,-6.2647,-6.7782,12.0159,33.6856,-6.2647,5.8539,,12.0159,,0.2054,12.0159,,,,2.4648,,,,1.8486,,7.9079,1.4378,1.4378,,29.1668,0.001027,4.7242,6.5728,7.189,76.4088,0.2054,,,91.8138,,,,,60.6957,,40.7719,212.2809,472.5227,30.7073,4.2107,,,,,,434.421,6.9836,,17.459000000000003,,215.1565,99.2082,371.6713,239.9072,,7.8052,,26.9074,,98.592,141.6233,742.7264,,477.09806,,,,,,,,144.7043,,,0.001027,32.5559,,0.001027,,,62.5443,,,,13.6591,16.9455,,42.9286,,54.056145,,,,13.2483,45.188,,190.8166,16.1239,25.0588,20.7454,386.3574,10.0646,,29.5776,65.9334
49,2010-11-01,Steam,429.0,540.1,99.0,206.8,3110.8,574.2,2200.0,72.6,2172.5,445.5,279.4,1189.1,600.6,237.6,2531.1,,380.6,90.2,598.4,1300.2,1511.4,762.3,1757.8,605.0,96.8,-72288.70000000001,60.5,7800.1,589.6,304.7,276.1,,1010.9,2943.6,147.4,851.4,1689.6,3419.9,,951.5,,440.0,244.2,283.8,,,70.4,1543.3,289.3,1691.8,1475.1,983.4,283.8,587.4,1568.6,,,154.0,82.5,187.0,224.4,1215.5,227.7,756.8,,480.7,,,,,,,,,,,,,,,,,,,1395.9,2475.0,277.2,,,,,,341.0,,702.9,,,,,,,,,,,,,,,299.2,27.5,122.1,1460.8,608.3,110.0,246.4,179.3,693.0,1618.1,,,107.8,737.0,,,,,751.3,,584.1,545.6,577.5,763.4,,668.8,963.6,,,,,,
50,2010-12-01,Chilled Water,237.42,348.348,115.812,166.728,1977.324,368.352,1265.352,,940.464,665.208,288.264,704.94,795.072,347.448,1832.34,,194.664,11.856,246.108,1446.048,1134.0,1174.14,1833.48,402.804,144.768,-36801.192,,1644.36,289.536,321.384,,,651.096,1898.028,,,1066.836,712.128,,732.12,541.044,134.304,227.424,38.136,,,0.876,594.912,834.072,538.764,818.448,538.74,106.776,811.92,811.92,,,144.768,145.584,298.56,205.488,420.312,137.616,,0.132,226.26,,,,,,,,,,,,,,,,,,289.536,347.448,839.664,86.856,,,853.608,,,146.34,,169.368,,,,,,,,,,,,,,,,13.584,224.58,1032.48,,,,,17.592,1056.564,,,,,,,,,,,,,,191.088,,,,,,,,,
51,2010-12-01,Electricity,697.576244,879.373102,162.608972,245.736,1292.755662,360.535668,992.39801,25.76815,1929.693135,716.852868,372.764447,318.46703,982.196553,97.120328,2812.312,341.3,489.564133,160.827386,155.103785,1478.245386,706.071201,463.932503,2089.715053,993.585734,256.391386,-36859.268186,4.4369,4518.306876000001,409.04805,495.222887,111.34571199999999,43.41336,813.553397,2252.105593,183.817354,304.784313,1156.73396,3230.889146,,864.082862,1403.3982959999998,536.35295,403.631619,319.583081,,,20.228851,858.963362,655.681669,1333.960811,1500.702926,1333.960811,188.479512,594.725489,1387.695083,4.217232,1.829368,212.9712,157.6806,529.953575,370.621083,369.051103,268.2618,394.126414,58.075608,721.992846,75.086,,,6.6431640000000005,30.61461,27.180792,197.595744,157.006592,349.470688,40.87576,16.099121,,,1744.002044,57.399834,427.362208,266.95488,751.73184,,1165.26624,,204.51528,698.586528,1364.25408,196.94064,,265.31712,,616.026364,,69.05888,43.40064,935.09272,1.453512,1739.295517,5.126326,0.071673,,17.466028,,,,99.76688,94.857509,15.174198,133.741818,1043.3541,136.14457,79.929047,350.542404,169.202888,256.72586,385.085377,,117.358689,17.44043,240.882714,,66.492066,,112.596,353.323999,,324.368107,188.110908,115.76896,604.926946,58.15752,299.040234,338.760728,68.24000000000001,1335.377206,842.4091520000001,,407.648703412,53.77312
52,2010-12-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.13212999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2010-12-01,Gas,,,,,0.2054,,0.6162,,0.7189,,,,,48.269,31.0154,,,,,0.1027,0.6162,,0.1027,88.9382,0.001027,254706.27308100002,0.001027,0.5135,,,17.6644,,0.7189,0.7189,6.9836,33.891,0.7189,7.394399999999999,,7.0863,,0.3081,7.0863,,,,1.9513,,,,1.9513,,7.5998,2.1567,2.1567,,71.0684,,4.9296,7.189,8.1133,71.6846,0.2054,,,69.0144,,,,,113.1754,,99.0028,483.9224,1076.9122,-34.6099,26.2912,,,,,,914.03,7.5998,,18.1779,,460.4041,162.6768,1137.916,373.7253,,8.8322,,31.7343,,323.1969,396.1139,1376.6935,,1138.459,,,,,,,,191.022,,,0.001027,41.1827,,0.001027,,,50.6311,,,,16.740099999999998,17.459,,72.3008,,220.4969,,,,14.5834,51.2473,,288.0735,20.2319,21.2589,50.6311,440.3776,31.5289,,296.4949,227.5832
54,2010-12-01,Steam,125.4,157.3,28.6,60.5,4667.3,167.2,3525.5,104.5,2890.8,129.8,223.3,1763.3,174.9,69.3,3287.9,,548.9,26.4,858.0,1944.8,1773.2,1122.0,1998.7,176.0,28.6,-95169.79999999999,17.6,9430.3,814.0,89.1,80.3,,1555.4,4658.5,42.9,1239.7,2228.6,4268.0,,905.3,6690.2,127.6,71.5,82.5,,,19.8,1511.4,498.3,2039.4,1702.8,1135.2,500.5,914.1,1943.7,,,113.3,182.6,319.0,282.7,1431.1,622.6,1334.3,,763.4,,,,,,,,,,,,,,,,,,,1394.8,2475.0,277.2,,,,,,481.8,,1157.2,,,,,,,,,,,,,,,435.6,51.7,266.2,1797.4,1072.5,171.6,460.9,333.3,737.0,1719.3,,,156.2,958.1,80.3,,,,975.7,,1029.6,655.6,751.3,1240.8,,1179.2,1531.2,,,,,,
55,2011-01-01,Chilled Water,281.64,191.424,116.292,180.516,1106.484,88.764,1287.144,,809.4,529.596,313.116,548.856,941.196,348.876,1629.12,,206.004,0.756,158.148,1294.332,317.412,1116.852,1687.98,303.228,145.368,-29355.444,,598.728,290.748,224.352,,,569.088,1930.716,,,541.872,528.516,,646.788,1624.176,53.172,224.592,47.508,,,0.48,486.66,739.692,354.756,547.86,354.744,44.028,640.5,640.5,,,145.368,100.032,153.372,242.616,160.596,2.28,,,204.204,,,,,,,,,,,,,,,,,,290.736,348.876,843.132,87.216,,,460.548,,,119.04,,140.7,,,,,,,,,,,,,,,,10.536,167.808,212.052,,,,,0.072,801.828,,,,,,,,,,,,,,172.452,,,,,,,,,
56,2011-01-01,Electricity,918.936598,1158.423395,214.210119,332.064422,2275.296928,336.982555,851.864322,25.76815,1916.597454,944.332731,366.320703,304.770661,1293.875126,122.550591,2515.381,341.3,515.332283,160.57482399999998,152.417754,1477.467222,695.518205,463.311337,2195.811571,1308.882087,256.391386,-47793.879624,37.2017,4065.282321,364.566421,652.367646,92.854078,43.41336,831.331714,1093.982542,183.817354,246.271841,1066.156353,3179.342607,,1138.279869,2626.0168080000003,532.946776,531.714683,326.139454,,,18.116204,712.218014,560.523816,1089.985919,1226.232879,1089.985919,162.660167,487.799612,1138.20137,30.738708000000003,2.003431,198.22704,144.98424,510.748624,324.20087,295.241565,258.0228,338.846053,88.15779,1020.128635,75.086,,,6.707992,26.07532,30.965230000000002,180.508448,,,35.89424,17.109369,,,1601.710661,64.410136,515.745256,280.4664,,,928.60992,,159.95456,306.220176,1680.7648480000005,176.0592,,,,555.0095680000001,,62.37136,51.8624,938.53887412,1.473984,1779.94776,7.320885,1.65533913,,18.435036,,,,76.97472,95.662977,14.628118,147.4416,950.824257,296.238161,126.683734,350.542404,169.202888,243.55168,365.32752,,117.341629,15.027439,274.879607,,77.120148,,97.242,359.853068,,336.340911,202.087143,265.39488,661.3062930000001,63.89136,355.924705,379.590447,61.14304,1580.345281,850.652544,,419.27341812,59.77824
57,2011-01-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2011-01-01,Fuel Oil #6,,,,,,,,,,,,,,,,,,,,,,,,,,12642.20622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2011-01-01,Gas,,,,,0.1027,,0.5135,,0.7189,,,,,105.8837,46.9339,,,,,0.1027,0.6162,,0.1027,134.4343,0.0001027,297733.466108,0.0001027,0.6162,,,16.432,,0.7189,0.7189,10.6808,28.8587,0.7189,6.5728,,10.6808,,0.3081,10.6808,,,,2.054,,,,0.8216,,6.5728,1.5405,1.6432,,134.7424,0.0001027,5.5458,6.8809,9.1403,55.3553,0.3081,,,709.4516,,,,,150.6609,,177.0548,371.6713,827.4539,0.0001027,74.8683,,,,,,1304.29,202.6271,,157.6445,,545.1316,309.3324,,380.9143,,7.2917,,28.756,,454.0367,,2534.7387,,2266.927,,,,,,,,246.0692,,,0.4108,40.9773,,0.0001027,,,43.3394,,,,16.9455,15.1996,,245.8638,,313.235,,,,12.0159,40.5665,,565.3635,15.8158,22.7994,116.7699,515.2459,95.8191,,198.9299,487.7223
